,date,id,sentiment_compound,sentiment_neg,sentiment_pos,sentiment_neu,symbol,t-3_perc,t-2_perc,t-1_perc,t0_perc,t1_perc,t2_perc,t3_perc
787,2012-11-08 05:00:00,12-1335,0.8941,0.10400000000000001,0.13,0.766,msft,0.007762402969963,-0.02612190221031485,-0.009284731774415356,0.0006942034015966492,-0.021158515435310443,-0.0400602409638553,-0.009210210598202262
788,2011-04-20 04:00:00,11-495,0.9055000000000001,0.105,0.139,0.756,symc,-0.017278617710583144,-0.0038461538461538325,0.044677330391616144,0.0047518479408659164,0.0073568050446664035,0.008868022952529975,0.020165460186142736
789,2011-04-20 04:00:00,11-495,0.9055000000000001,0.105,0.139,0.756,intu,-0.005692251193536557,0.005724838411819144,0.02956298200514129,-0.012841091492776902,-0.005781391147244852,-0.0007268762493185532,0.013638843426077463
790,2011-04-20 04:00:00,11-495,0.9055000000000001,0.105,0.139,0.756,msft,-0.011430823807646928,0.002791068580542344,0.024254473161033907,-0.009316770186335477,0.003526645768024972,0.022647403358063256,0.0072546773577699675
791,2011-08-15 04:00:00,11-1048,0.9673,0.094,0.147,0.759,symc,0.04377736085053163,0.005991611743559,0.012507444907683185,-0.003529411764705781,-0.009445100354191216,-0.057806912991656745,-0.024667931688804545
792,2011-08-15 04:00:00,11-1048,0.9673,0.094,0.147,0.759,intu,0.05282924386579868,0.008085612366230732,0.017456947393253097,-0.0057964293994898775,-0.011660447761194015,-0.049079754601227155,0.08312655086848642
793,2011-08-15 04:00:00,11-1048,0.9673,0.094,0.147,0.759,msft,0.040909090909091006,-0.0035728463676062416,0.016334661354581614,-0.0062720501764014225,-0.004142011834319503,-0.022776787482669758,-0.025131738954195404
794,2011-05-11 04:00:00,11-601,0.9891000000000001,0.039,0.117,0.845,msft,-0.0015461925009664368,-0.006194347657762167,-0.01207635372029614,-0.001577287066246047,-0.011453396524486514,-0.018377946464242956,-0.0020350020350020648
795,2011-05-11 04:00:00,11-601,0.9891000000000001,0.039,0.117,0.845,msft,-0.0015461925009664368,-0.006194347657762167,-0.01207635372029614,-0.001577287066246047,-0.011453396524486514,-0.018377946464242956,-0.0020350020350020648
796,2014-05-28 04:00:00,14-571,0.9924000000000001,0.07,0.14,0.791,mdt,0.002509200401471956,0.008176205573168671,-0.004303210857332096,0.007646276595744794,0.006763444407786201,-0.0001638538423726077,-0.00016388069485417933
797,2014-05-28 04:00:00,14-571,0.9924000000000001,0.07,0.14,0.791,mdt,0.002509200401471956,0.008176205573168671,-0.004303210857332096,0.007646276595744794,0.006763444407786201,-0.0001638538423726077,-0.00016388069485417933
798,2011-12-12 05:00:00,11-1623,0.9923000000000001,0.046,0.115,0.839,mdt,-0.031052486946963498,0.018718094157685883,-0.013084632516703776,0.0019746121297601338,-0.0045045045045045695,0.0008484162895927572,-0.002543091268720099
